NU_INSCRICAO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,N_PESSOAS_MESMA_RED,INTERNET,MEDIA_CANDIDATO,SCORE_CONSUMO,SCORE_CULT_PAIS,RENDA
190003415203,2,1,1,3,1,2,0,3,1.0,19,4.0,1.0,1.0,4,1,694.1400000000001,19,14.0,2744
190002610164,3,0,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,3,1,429.34,20,2.0,1247
190002432412,2,1,1,3,1,2,0,2,1.0,11,1.0,1.0,1.0,4,1,641.6800000000001,23,11.0,6487
190002051731,3,1,1,1,1,2,0,2,1.0,6,2.0,1.0,1.0,4,1,475.08,10,5.0,3493
190003104921,3,1,1,3,1,2,0,2,1.0,21,2.0,1.0,1.0,3,1,494.2,5,4.0,499
190003167117,3,1,1,1,1,2,0,2,1.0,11,2.0,1.0,1.0,4,1,474.52,25,0.0,499
190001747818,2,1,1,1,1,2,0,2,1.0,6,2.0,1.0,1.0,5,1,498.14,16,5.0,3493
190002598323,3,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,4,0,538.6,21,4.0,1746
190001322990,2,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,3,1,568.38,23,11.0,1247
190003551353,4,0,1,3,1,2,0,2,1.0,22,1.0,1.0,1.0,4,1,592.74,17,6.0,3493
190001837463,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,516.6800000000001,23,8.0,2744
190002588219,2,0,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,528.12,16,3.0,2245
190001160323,4,0,1,2,1,2,0,2,1.0,10,1.0,1.0,1.0,2,1,617.32,8,0.0,499
190001409215,4,0,1,3,1,2,0,2,1.0,16,2.0,1.0,1.0,5,0,478.66,8,2.0,1247
190001817729,2,1,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,5,1,600.4,44,14.0,25000
190001354996,2,1,1,1,1,2,0,2,1.0,19,2.0,1.0,1.0,4,1,518.8399999999999,13,7.0,1247
190001403402,2,1,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,6,0,420.28,7,2.0,499
190003344224,2,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,681.78,24,4.0,2245
190004674648,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,527.38,17,4.0,1247
190001845425,2,1,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,6,1,425.9,8,3.0,1247
190002938261,5,1,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,5,1,495.46,5,11.0,1247
190001019153,3,1,1,3,1,2,0,3,1.0,8,4.0,1.0,1.0,2,1,678.3399999999999,42,7.0,25000
190006060836,3,0,1,2,1,2,0,2,1.0,11,2.0,1.0,1.0,4,1,528.1600000000001,16,8.0,1746
190001586389,2,1,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,598.5799999999999,12,6.0,1746
190005847172,2,1,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,426.9,16,2.0,1247
190003960663,4,0,1,4,1,2,0,2,1.0,8,2.0,1.0,1.0,4,1,471.78,12,6.0,1746
190002356703,2,1,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,4,1,743.8199999999999,58,14.0,25000
190001386856,4,0,1,2,1,2,0,2,1.0,16,2.0,1.0,1.0,4,1,493.2600000000001,5,8.0,499
190005093001,3,0,1,3,1,2,0,2,1.0,5,1.0,1.0,1.0,5,0,535.78,11,8.0,499
190001277225,3,0,1,1,1,2,0,3,1.0,9,4.0,1.0,1.0,3,1,690.2,17,14.0,4491
190001781033,3,1,1,3,1,2,0,2,1.0,17,4.0,1.0,1.0,4,1,655.5200000000001,17,4.0,1746
190001157851,1,1,1,3,1,2,0,2,1.0,10,2.0,2.0,1.0,5,1,619.3399999999999,5,5.0,1247
190001191292,2,0,1,3,1,2,0,2,1.0,15,1.0,2.0,1.0,4,0,562.26,5,5.0,499
190002380471,3,0,1,2,1,2,0,2,1.0,9,2.0,1.0,1.0,2,1,598.42,17,4.0,499
190002169219,3,1,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,4,1,412.56000000000006,6,0.0,0
190002770814,3,1,1,2,1,2,0,2,1.0,12,1.0,1.0,1.0,4,1,577.5799999999999,6,2.0,1247
190001631158,3,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,3,1,435.66,13,7.0,1247
190001154700,2,0,1,1,1,2,0,3,1.0,10,4.0,1.0,1.0,4,1,746.14,35,14.0,13473
190005777246,3,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,5,1,471.8,5,11.0,499
190001455279,2,1,1,3,1,2,0,2,1.0,4,2.0,1.0,1.0,5,0,538.98,6,5.0,499
190003914527,1,1,1,3,1,2,0,2,1.0,4,2.0,2.0,1.0,5,1,467.2600000000001,14,11.0,1746
190005070223,2,0,1,1,1,2,0,2,1.0,8,2.0,1.0,1.0,4,1,412.74,20,14.0,1746
190001495806,2,1,1,3,1,2,0,2,1.0,4,2.0,1.0,1.0,5,1,539.6600000000001,9,2.0,499
190001270422,2,1,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,549.9399999999999,18,3.0,2744
190002867638,3,1,1,3,1,2,0,2,1.0,6,2.0,1.0,1.0,5,1,542.1,11,4.0,1247
190003298522,2,0,1,2,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,466.0,10,6.0,1247
190002787231,2,0,1,1,1,2,0,3,1.0,10,4.0,1.0,1.0,3,1,610.8599999999999,23,14.0,2245
190001134231,2,0,1,1,1,2,0,2,1.0,10,2.0,1.0,1.0,3,1,656.1800000000001,19,0.0,1247
190003031826,4,1,1,3,1,2,0,2,1.0,15,2.0,1.0,1.0,3,0,419.18,5,2.0,499
190003401307,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,6,0,500.78,12,6.0,499
190002617754,3,1,1,3,1,2,0,3,1.0,3,4.0,1.0,1.0,5,1,636.5799999999999,44,14.0,25000
190005924101,3,1,1,3,1,2,0,2,1.0,0,2.0,1.0,1.0,3,1,425.0,11,3.0,1247
190004686794,2,1,1,1,1,2,0,2,1.0,17,2.0,1.0,1.0,3,1,606.36,16,11.0,1247
190006020166,3,1,1,3,1,2,0,2,1.0,17,2.0,1.0,1.0,4,1,557.28,21,11.0,3493
190002812267,2,1,1,1,1,2,0,3,1.0,9,4.0,1.0,1.0,4,1,683.0200000000001,30,4.0,2744
190004306869,3,0,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,4,0,523.3,5,2.0,499
190001614050,3,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,505.5,24,11.0,2245
190002414849,2,1,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,6,1,644.4200000000001,20,6.0,1746
190003002411,2,1,1,3,1,2,0,2,1.0,17,2.0,1.0,1.0,3,1,536.78,15,11.0,1247
190003696923,2,1,1,1,1,2,0,2,1.0,2,2.0,2.0,1.0,13,1,465.6,21,0.0,1247
190003014144,3,1,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,3,1,434.36,23,2.0,2245
190003902476,3,1,1,3,1,2,0,2,1.0,19,2.0,1.0,1.0,4,1,401.08,8,0.0,499
190005116171,2,1,1,2,1,2,0,2,1.0,11,2.0,1.0,1.0,3,1,494.18,5,4.0,1247
190003278575,4,0,1,3,1,2,0,2,1.0,10,2.0,2.0,1.0,4,0,500.2600000000001,5,0.0,499
190004025917,2,0,1,1,1,2,0,3,1.0,9,4.0,1.0,1.0,4,1,701.98,23,14.0,5489
190001774276,3,0,1,1,1,2,0,2,1.0,1,1.0,1.0,1.0,4,1,680.12,34,8.0,6487
190006002294,2,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,388.68,18,14.0,2245
190001044575,3,1,1,3,1,2,0,2,1.0,5,2.0,1.0,1.0,5,0,461.38,12,4.0,3493
190005748380,3,0,1,4,1,2,0,2,1.0,9,2.0,1.0,1.0,5,0,519.1600000000001,16,3.0,2245
190003341641,3,0,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,5,1,584.9399999999999,26,11.0,3493
190004642262,4,0,1,2,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,490.92,16,8.0,1746
190001359785,2,1,1,1,1,2,0,2,1.0,19,2.0,1.0,1.0,4,1,609.6800000000001,16,8.0,1247
190001637844,2,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,3,1,473.2,16,3.0,1247
190004599646,3,1,1,3,1,2,0,2,1.0,12,2.0,1.0,1.0,3,1,512.7,13,11.0,1746
190001963015,5,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,5,1,412.7,7,4.0,1247
190003936508,2,0,1,3,1,2,0,2,1.0,24,2.0,1.0,1.0,4,1,463.16,14,5.0,499
190002157946,3,1,1,1,1,2,0,2,1.0,3,2.0,1.0,1.0,2,1,448.7600000000001,16,4.0,499
190003139927,1,1,1,2,1,2,0,3,1.0,11,4.0,1.0,1.0,2,1,641.74,14,8.0,1247
190001334040,3,1,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,3,1,689.96,15,5.0,499
190004324155,3,1,1,3,1,2,0,2,1.0,21,1.0,1.0,1.0,4,0,484.58,6,6.0,499
190002804499,2,0,1,3,1,2,0,2,1.0,19,2.0,1.0,1.0,4,1,440.66,19,6.0,1247
190004700788,2,0,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,3,1,705.4399999999999,19,5.0,2245
190001537095,3,1,1,3,1,2,0,2,1.0,22,2.0,1.0,1.0,4,1,579.42,8,6.0,2744
190001921518,4,1,1,3,1,2,0,2,1.0,7,2.0,1.0,1.0,5,1,435.36,5,2.0,499
190001986278,3,1,1,1,1,2,0,2,1.0,5,2.0,1.0,1.0,2,1,467.36,7,11.0,499
190001435742,3,1,1,3,1,2,0,2,1.0,25,2.0,1.0,1.0,6,1,623.0799999999999,14,2.0,1746
190003284967,2,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,0,499.4200000000001,5,8.0,0
190004761962,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,2,1,448.68,11,4.0,1746
190002054301,2,1,1,4,1,2,0,2,1.0,17,2.0,1.0,1.0,5,1,443.52,22,6.0,1247
190005880688,2,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,2,1,446.2600000000001,17,7.0,1247
190001148510,2,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,2,1,498.4,5,8.0,499
190002780349,4,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,5,1,363.08,2,0.0,499
190004892281,2,0,1,1,1,2,0,2,1.0,20,2.0,1.0,1.0,4,1,563.4399999999999,34,14.0,9481
190001060196,1,0,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,3,0,494.64,9,8.0,499
190004386814,3,0,1,1,1,2,0,3,1.0,11,4.0,1.0,1.0,4,1,645.22,42,14.0,10978
190001619159,3,1,1,1,1,2,0,2,1.0,11,2.0,1.0,1.0,4,1,429.28,14,4.0,1247
190001030561,3,1,1,3,1,2,0,2,1.0,5,2.0,1.0,1.0,4,1,472.98,11,4.0,499
190002520887,3,0,1,2,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,548.64,19,8.0,499
190001737461,2,0,1,1,1,2,0,2,1.0,20,2.0,1.0,1.0,4,1,614.22,13,8.0,3493
190003340476,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,2,1,491.36,15,8.0,2245
190002808815,2,1,1,2,1,2,0,2,1.0,9,2.0,1.0,1.0,7,1,495.4,11,4.0,1247
190003192305,5,1,1,1,1,2,0,2,1.0,8,2.0,1.0,1.0,4,1,423.7200000000001,5,4.0,1247
190001992722,3,1,1,3,1,2,0,2,1.0,23,2.0,1.0,1.0,3,1,535.98,14,0.0,499
190002752365,2,1,1,3,2,2,0,2,1.0,12,2.0,1.0,1.0,2,1,426.7,8,2.0,499
190004629145,2,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,552.28,25,8.0,5489
190002179717,4,1,1,1,1,2,0,2,1.0,3,2.0,1.0,1.0,4,1,362.4,17,5.0,2245
190004045699,4,1,1,1,1,2,0,3,1.0,0,4.0,1.0,1.0,3,1,617.0,17,4.0,2744
190004834574,3,1,1,3,1,2,0,2,1.0,17,2.0,1.0,1.0,5,1,426.74,16,9.0,2245
190002449504,2,0,1,1,1,2,0,3,1.0,11,4.0,1.0,1.0,6,1,682.4,36,14.0,13473
190001716824,3,1,1,1,1,2,0,2,1.0,20,2.0,1.0,1.0,2,1,535.9,24,14.0,13473
190003339889,2,0,1,3,1,2,0,3,1.0,2,4.0,1.0,1.0,3,1,702.58,30,14.0,6487
190003350434,3,1,1,1,1,2,0,2,1.0,20,2.0,1.0,1.0,4,1,529.1,15,14.0,1746
190003872159,4,0,1,1,1,2,0,2,1.0,1,2.0,1.0,1.0,4,1,518.8,10,2.0,499
190004126205,4,1,1,2,1,2,0,2,1.0,21,1.0,1.0,1.0,6,1,469.52,6,1.0,1247
190004654473,4,1,1,1,1,2,0,2,1.0,16,2.0,1.0,1.0,4,1,519.24,9,9.0,1746
190002177720,2,1,1,2,1,2,0,2,1.0,9,1.0,2.0,1.0,2,1,563.86,12,4.0,499
190001632635,4,1,1,1,1,2,0,2,1.0,9,1.0,1.0,1.0,4,1,681.5,24,2.0,1746
190001452917,2,1,1,2,1,2,0,2,1.0,3,2.0,1.0,1.0,4,0,541.5,5,1.0,499
190001212228,5,0,1,3,1,2,0,2,1.0,18,2.0,1.0,1.0,3,0,392.1,12,2.0,499
190002413984,3,1,1,3,1,2,0,2,1.0,22,2.0,1.0,1.0,6,0,521.78,5,0.0,1247
190005970895,3,0,1,1,1,2,0,2,1.0,1,2.0,1.0,1.0,3,1,538.86,23,8.0,3493
190002561827,2,1,1,3,1,2,0,2,1.0,19,2.0,1.0,1.0,4,1,581.8399999999999,13,3.0,1746
190001591130,2,1,1,1,1,2,0,3,1.0,11,4.0,1.0,1.0,4,1,704.74,47,14.0,13473
190004564215,3,1,1,1,1,2,0,2,1.0,8,2.0,1.0,1.0,5,0,459.44,8,8.0,499
190002361208,3,0,1,3,1,2,0,2,1.0,22,2.0,1.0,1.0,5,1,481.9,17,8.0,1247
190004258441,3,1,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,4,1,621.0200000000001,53,14.0,25000
190002607227,3,1,1,3,1,2,0,2,1.0,3,3.0,1.0,1.0,4,0,562.4200000000001,12,5.0,1247
190003795213,3,0,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,5,1,613.88,12,8.0,2245
190002186022,2,1,1,1,1,2,0,2,1.0,3,2.0,1.0,1.0,3,1,619.1,5,5.0,1746
190002709920,3,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,0,438.0799999999999,3,0.0,499
190003668631,2,1,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,4,1,529.0200000000001,23,11.0,4491
190002049053,3,0,1,3,1,2,0,2,1.0,6,2.0,1.0,1.0,5,1,525.0799999999999,10,4.0,1746
190001826786,2,1,1,4,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,505.82,14,7.0,1247
190001228299,2,0,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,4,1,593.7,24,8.0,1247
190001642843,3,0,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,5,1,386.92,15,4.0,499
190004058146,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,587.58,33,6.0,6487
190001309386,2,1,1,5,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,542.6,19,8.0,2744
190002080791,3,1,0,3,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,453.2600000000001,15,2.0,499
190004232439,2,0,2,2,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,473.5,11,8.0,2245
190004510348,3,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,5,0,473.86,6,2.0,1746
190003314572,3,0,1,1,1,2,0,3,1.0,2,4.0,1.0,1.0,4,1,610.76,19,11.0,3493
190002991116,3,0,1,1,1,2,0,2,1.0,14,2.0,2.0,1.0,5,1,507.9,24,9.0,3493
190002214888,3,0,1,1,1,2,0,2,1.0,4,2.0,1.0,1.0,5,1,498.2,15,4.0,499
190001142277,3,1,1,3,1,2,0,3,1.0,10,4.0,1.0,1.0,3,1,507.1,21,11.0,7485
190002689192,3,0,1,3,1,2,0,2,1.0,1,2.0,1.0,1.0,4,1,513.0600000000001,13,6.0,3493
190005256900,2,0,1,3,1,2,0,3,1.0,16,2.0,1.0,1.0,3,0,410.5,7,0.0,499
190001663008,2,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,2,0,441.72,8,4.0,499
190005345332,3,0,1,3,1,2,0,2,1.0,2,4.0,1.0,1.0,4,1,534.96,19,4.0,4491
190003819004,4,0,1,1,2,2,0,2,1.0,11,1.0,1.0,1.0,3,1,596.9399999999999,18,6.0,1746
190004117921,3,0,1,1,1,2,0,3,1.0,14,4.0,1.0,1.0,4,1,495.08,36,14.0,10978
190001355659,2,1,1,2,1,2,0,2,1.0,19,2.0,1.0,1.0,4,1,632.6,10,8.0,1746
190002714415,1,1,1,3,1,2,0,2,1.0,4,2.0,1.0,1.0,4,1,523.4799999999999,10,8.0,1247
190003466504,3,0,1,3,1,2,0,2,1.0,3,1.0,1.0,1.0,5,1,460.02,7,8.0,499
190001749078,2,0,1,3,1,2,0,2,1.0,14,2.0,1.0,1.0,3,1,505.4,13,8.0,2245
190003866334,4,1,1,3,1,2,0,2,1.0,1,4.0,1.0,1.0,4,0,646.28,36,11.0,25000
190003252634,2,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,3,1,573.58,12,8.0,1247
190001688692,4,0,1,2,1,2,0,2,1.0,20,2.0,1.0,1.0,2,1,464.48,12,0.0,1247
190001139824,2,0,1,1,1,2,0,2,1.0,10,2.0,1.0,1.0,4,1,595.4,9,8.0,2245
190003183621,3,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,4,0,470.8,7,11.0,1247
190002407802,3,0,1,2,1,2,0,2,1.0,9,2.0,1.0,1.0,3,1,550.14,17,4.0,1247
190005358811,3,1,1,1,1,2,0,2,1.0,11,4.0,1.0,1.0,4,1,508.46,14,5.0,2245
190005042797,4,1,1,3,1,2,0,2,1.0,19,2.0,1.0,1.0,4,1,436.2,5,2.0,1247
190002977726,3,1,1,3,1,2,0,2,1.0,14,2.0,1.0,1.0,3,1,449.64,7,8.0,1247
190002510355,2,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,2,1,489.4,25,14.0,2245
190004153897,2,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,4,1,501.48,10,8.0,499
190002537367,2,1,1,1,1,2,0,2,1.0,16,2.0,1.0,1.0,4,1,466.66,9,3.0,1247
190005534993,2,0,0,3,1,2,0,2,1.0,21,2.0,2.0,1.0,7,0,421.0,12,0.0,499
190003271852,3,0,1,1,1,2,0,2,1.0,21,2.0,1.0,1.0,3,0,469.2,10,4.0,499
190004437860,2,1,1,3,1,2,0,3,1.0,4,4.0,1.0,1.0,4,0,521.26,18,8.0,1247
190003366732,3,0,1,1,1,2,0,3,1.0,20,4.0,1.0,1.0,3,1,777.9,36,14.0,13473
190005224775,1,1,1,1,1,2,0,3,1.0,20,4.0,1.0,1.0,2,1,653.92,21,14.0,9481
190003101116,2,1,1,3,1,2,0,2,1.0,15,2.0,1.0,1.0,5,0,381.24,7,4.0,1247
190003017630,3,1,1,3,1,2,0,2,1.0,0,2.0,1.0,1.0,4,0,389.5,14,2.0,1247
190002441142,3,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,0,553.8599999999999,11,4.0,2245
190002707060,3,1,1,3,1,2,0,2,1.0,12,2.0,1.0,1.0,3,1,504.14,7,6.0,1247
190005218027,2,1,1,3,1,2,0,2,1.0,14,2.0,2.0,1.0,4,1,391.64,21,8.0,5489
190004348603,2,0,1,2,1,2,0,3,1.0,8,4.0,1.0,1.0,6,1,557.86,8,6.0,2245
190001636691,3,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,1,543.78,15,2.0,499
190003572506,3,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,0,479.04,5,0.0,499
190003101299,3,1,1,3,1,2,0,2,1.0,21,2.0,2.0,1.0,5,0,475.8,5,8.0,0
190001083300,2,0,1,1,1,2,0,2,1.0,5,2.0,1.0,1.0,4,0,459.14,5,8.0,1247
190001009133,3,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,4,1,472.62,5,8.0,1247
190001721963,4,1,1,1,1,2,0,2,1.0,1,2.0,1.0,1.0,4,1,440.64,18,1.0,0
190002489949,2,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,716.8799999999999,14,8.0,3493
190001757916,2,1,1,3,1,2,0,2,1.0,13,2.0,1.0,1.0,6,0,538.1400000000001,12,4.0,1746
190005791003,3,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,5,1,521.08,7,2.0,2245
190002921231,6,1,1,1,1,2,0,2,1.0,3,2.0,1.0,1.0,8,1,515.46,7,4.0,1247
190002723454,2,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,1,535.04,12,2.0,499
190003741207,4,1,1,2,1,2,0,2,1.0,3,2.0,1.0,1.0,5,1,422.3,7,1.0,499
190001168432,2,0,1,0,1,2,0,2,1.0,10,2.0,2.0,1.0,4,0,477.46,5,0.0,499
190001781084,3,0,1,3,1,2,0,2,1.0,17,2.0,1.0,1.0,5,0,542.46,8,0.0,499
190002646984,3,1,1,1,1,2,0,2,1.0,20,2.0,1.0,1.0,4,1,547.5600000000001,16,3.0,1746
190003610173,2,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,7,0,600.26,5,1.0,1247
190002179627,2,1,1,2,1,2,0,2,1.0,3,2.0,1.0,1.0,6,1,541.4,20,0.0,499
190001333926,2,1,1,1,1,2,0,2,1.0,9,2.0,1.0,1.0,5,1,437.0400000000001,12,0.0,499
190003662250,2,1,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,507.66,19,6.0,1247
190001301680,3,0,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,4,1,464.9,12,4.0,1746
190001578528,2,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,0,536.36,5,4.0,1746
190003436002,5,0,1,1,1,2,0,2,1.0,19,4.0,1.0,1.0,5,1,455.18,6,3.0,499
190004296277,4,0,1,1,2,2,0,2,1.0,1,2.0,1.0,1.0,4,0,459.74,7,0.0,499
190004807496,2,1,1,2,1,2,0,2,1.0,2,2.0,1.0,1.0,3,1,478.66,16,8.0,1746
190003184076,3,0,1,1,2,2,0,2,1.0,23,2.0,1.0,1.0,4,0,500.3,8,5.0,499
190001386268,3,1,1,1,1,2,0,2,1.0,16,2.0,1.0,1.0,3,1,633.4399999999999,17,2.0,2245
190001480953,3,1,1,3,1,2,0,2,1.0,4,2.0,1.0,1.0,4,1,428.24,7,3.0,499
190005232162,3,0,1,3,1,2,0,2,1.0,13,2.0,1.0,1.0,3,0,387.04,10,4.0,1746
190005263123,3,0,1,1,1,2,0,2,1.0,25,2.0,1.0,1.0,4,0,408.74,5,4.0,499
190001153850,5,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,11,0,426.04,5,0.0,499
190003221315,2,1,1,2,1,2,0,2,1.0,5,2.0,2.0,1.0,3,1,502.04,16,8.0,1247
190001922078,4,0,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,3,0,356.04,5,0.0,499
190002306105,2,1,1,1,1,2,0,2,1.0,0,2.0,1.0,1.0,5,1,434.2600000000001,13,6.0,2744
190004610379,4,0,1,2,1,2,0,2,1.0,19,2.0,1.0,1.0,5,1,502.9599999999999,7,0.0,499
190004913251,3,1,1,3,1,2,0,2,1.0,0,2.0,1.0,1.0,4,1,529.5,27,11.0,3493
190001117761,2,1,1,2,1,2,0,2,1.0,7,2.0,1.0,1.0,4,0,507.64,9,9.0,1247
190005234324,2,0,1,1,1,2,0,2,1.0,1,2.0,1.0,1.0,1,1,569.5,7,4.0,499
190005365502,3,1,1,3,1,2,0,2,1.0,9,2.0,1.0,1.0,4,0,461.86,5,6.0,499
190003466915,1,1,0,0,1,2,0,2,1.0,3,2.0,1.0,1.0,4,1,451.58,7,0.0,499
190001154423,3,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,4,0,457.22,5,0.0,499
190001260485,3,1,1,2,1,2,0,3,1.0,3,4.0,1.0,1.0,2,1,567.6800000000001,28,8.0,7485
190002900278,2,1,1,1,1,2,0,2,1.0,1,2.0,1.0,1.0,4,1,477.78,13,0.0,499
190003594964,2,0,1,1,1,2,0,2,1.0,7,2.0,1.0,1.0,5,1,562.48,6,11.0,1247
190003857328,2,1,1,1,1,2,0,3,1.0,17,4.0,1.0,1.0,5,1,702.32,19,8.0,13473
190004810420,3,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,506.52,23,14.0,5489
190002438857,2,1,1,2,1,2,0,2,1.0,11,2.0,1.0,1.0,4,1,562.9,21,5.0,3493
190002566618,3,1,1,2,1,2,0,2,2.0,16,2.0,1.0,1.0,1,0,375.3,4,0.0,499
190004911159,2,1,0,3,1,2,0,2,1.0,1,2.0,1.0,1.0,5,1,459.78,13,1.0,1247
190002552708,2,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,2,1,485.94,16,0.0,1247
190003274781,2,1,1,1,2,2,0,2,1.0,10,2.0,1.0,1.0,4,1,584.78,12,11.0,499
190004483819,2,0,1,1,1,2,0,3,1.0,17,4.0,1.0,1.0,3,1,659.7,47,14.0,25000
190004439372,3,1,1,0,1,2,0,2,1.0,25,2.0,1.0,1.0,5,0,466.82,5,6.0,499
190001259784,4,0,1,3,1,2,0,2,1.0,3,2.0,1.0,1.0,3,1,513.6,16,0.0,2245
190004713476,3,1,1,1,1,2,0,2,1.0,10,2.0,1.0,1.0,6,1,484.3,6,6.0,499
190003396994,3,1,1,1,1,2,0,2,1.0,1,2.0,1.0,1.0,4,1,583.5,7,7.0,2245
190002495222,2,1,1,2,1,2,0,2,1.0,2,2.0,1.0,1.0,5,1,481.88,18,5.0,1247
190001925878,2,1,1,3,1,2,0,2,1.0,10,2.0,1.0,1.0,3,0,456.78,5,2.0,499
190004209713,3,0,1,1,1,2,0,2,1.0,2,2.0,1.0,1.0,2,1,480.92,24,11.0,1247
190004196050,3,1,1,3,1,2,0,2,1.0,2,2.0,1.0,1.0,4,1,491.66,14,3.0,1746
190004341841,3,1,1,3,1,2,0,2,1.0,8,2.0,1.0,1.0,5,1,474.68,5,4.0,1247
190003861066,3,1,1,4,1,2,0,2,1.0,17,2.0,1.0,1.0,7,0,501.54,7,0.0,1247
190001394464,1,1,1,1,1,2,0,3,1.0,16,4.0,1.0,1.0,5,1,595.0799999999999,21,5.0,2245
190001595205,2,1,1,1,1,2,0,2,1.0,11,2.0,1.0,1.0,6,1,528.4,13,8.0,2245
190004867499,2,1,1,1,1,2,0,2,1.0,20,1.0,1.0,1.0,5,1,523.04,18,1.0,1247
190001367679,3,0,1,1,1,2,0,2,1.0,19,2.0,1.0,1.0,7,1,522.44,8,6.0,2245
190001569650,3,0,1,3,1,2,0,2,1.0,11,2.0,1.0,1.0,2,1,492.06000000000006,7,8.0,499
